site,atom,mx,my,mz
2169,1,-0.0648398346,0.0598641022,-0.996098431
2170,1,-0.16720596,0.0507945285,-0.984612656
2171,1,-0.255025091,0.0210422924,-0.966705449
2172,1,-0.292371753,-0.0213216232,-0.95606702
2173,1,-0.263954444,-0.0508588761,-0.963193348
2174,1,-0.179487704,-0.0369501121,-0.983066047
2175,1,-0.0581849351,0.0380592118,-0.997580077
2176,1,0.0959293234,0.169283652,-0.980887664
2177,1,0.160467587,0.11258765,-0.980598886
2178,1,0.352389283,0.190203676,-0.916321098
2179,1,0.531057101,0.18278502,-0.827386241
2180,1,0.643894582,0.0862395204,-0.760238458
2181,1,0.651141962,-0.0523192473,-0.757150475
2182,1,0.552711046,-0.164467322,-0.816982864
2183,1,0.38921281,-0.205913862,-0.897837886
2184,1,0.222832872,-0.177143849,-0.958626918
2185,1,0.10179123,-0.103506984,-0.989406312
2186,1,0.0400258436,0.00219911065,-0.999196225
2187,1,0.0309860265,0.156240163,-0.98723294
2188,1,0.0690087925,0.390069763,-0.918195713
2189,1,0.157939415,0.697791056,-0.698672157
2190,1,0.287444396,0.92883823,-0.233741871
2191,1,0.393757179,0.854518103,0.338753739
2192,1,0.439577861,0.512617177,0.737560122
2193,1,0.454950763,0.0792013171,0.886987573
2194,1,0.460524385,-0.359861571,0.81142895
2195,1,0.441290774,-0.744636322,0.500778595
2196,1,0.359411007,-0.93275986,-0.0279780722
2197,1,0.222304778,-0.797184011,-0.561318304
2198,1,0.103117292,-0.483117565,-0.869462042
2199,1,0.0228702588,-0.185501479,-0.982377805
2200,1,-0.0504833121,0.063296885,-0.996717081
2201,1,-0.160894655,0.300978556,-0.939960009
2202,1,-0.345708748,0.532883186,-0.772347701
2203,1,-0.591463324,0.66848994,-0.450879514
2204,1,-0.805107466,0.590573349,-0.05500079
2205,1,-0.919744282,0.309162503,0.241844996
2206,1,-0.94241119,-0.0718154761,0.326655303
2207,1,-0.883121514,-0.43776081,0.168706444
2208,1,-0.724786429,-0.662750782,-0.188271171
2209,1,-0.480949702,-0.6497773,-0.588622838
2210,1,-0.244593158,-0.456627564,-0.855374453
2211,1,-0.0809258474,-0.241722158,-0.966965049
2212,1,0.0188216872,-0.0887913267,-0.995872404
2213,1,0.0725779143,-0.00404311662,-0.997354551
2214,1,0.0818572616,0.0321633852,-0.996124945
2215,1,0.0426530289,0.0419537316,-0.998208697
2216,1,-0.0380634577,0.039049535,-0.998512047
2217,1,-0.134760258,0.0252339871,-0.990556873
2218,1,-0.210792539,-0.00102200494,-0.977530286
2219,1,-0.236451577,-0.0306095353,-0.97116101
2220,1,-0.203041635,-0.0403098666,-0.978340027
2221,1,-0.121522994,-0.00421646858,-0.992579661
2222,1,-0.00467405065,0.0919949619,-0.995748503
2223,1,0.153201142,0.24166295,-0.958190184
2224,1,0.370774971,0.400692392,-0.837837411
2225,1,0.630823487,0.473960312,-0.614347907
2226,1,0.854256422,0.378027493,-0.35684896
2227,1,0.971695211,0.131541623,-0.196227468
2228,1,0.963107233,-0.16279197,-0.214297064
2229,1,0.832518962,-0.387814602,-0.39561599
2230,1,0.608485393,-0.463574935,-0.644083694
2231,1,0.364683162,-0.389280978,-0.845852536
2232,1,0.17927418,-0.234634927,-0.955409451
2233,1,0.0712773044,-0.0557746034,-0.995895948
2234,1,0.0180008605,0.152295451,-0.988171071
2235,1,-0.00857539566,0.4271092,-0.904159385
2236,1,-0.0291227698,0.76359058,-0.645043634
2237,1,-0.050343591,0.990903031,-0.124806678
2238,1,-0.0610101436,0.880840206,0.469465967
2239,1,-0.0547482141,0.51661705,0.854464427
2240,1,-0.0390687196,0.0817940114,0.995883213
2241,1,-0.0221569696,-0.35839574,0.933306789
2242,1,-0.00922448086,-0.764643036,0.644388033
2243,1,-0.00214605885,-0.994316469,0.106443195
2244,1,9.80805165e-05,-0.87638093,-0.48161858
2245,1,-0.00170012782,-0.549085417,-0.835764509
2246,1,-0.012680545,-0.247104349,-0.968905901
2247,1,-0.0466702564,-0.0244775623,-0.998610403
2248,1,-0.125939434,0.15163696,-0.980380279
2249,1,-0.274721195,0.304887336,-0.911905684
2250,1,-0.494331302,0.408431824,-0.767346082
2251,1,-0.730772769,0.396994745,-0.555307422
2252,1,-0.902889406,0.238820375,-0.357429082
2253,1,-0.960324475,-0.0203518686,-0.278141518
2254,1,-0.887746649,-0.277724594,-0.367117062
2255,1,-0.69647853,-0.422215528,-0.580216946
2256,1,-0.442186093,-0.402099568,-0.80174023
2257,1,-0.208065939,-0.268186786,-0.940629796
2258,1,-0.0306759866,-0.115831855,-0.992795027
2259,1,0.103897547,-0.00470954199,-0.994576855
2260,1,0.207017257,0.0461227399,-0.977249481
2261,1,0.267838394,0.0424255877,-0.962529306
2262,1,0.269153851,0.0076361482,-0.963066921
2263,1,0.209895967,-0.029352665,-0.977283022
2264,1,0.113365453,-0.0506353826,-0.992262229
2265,1,0.0173411471,-0.0543892018,-0.99836922
2266,1,-0.0455294886,-0.0435535336,-0.998013104
2267,1,-0.0608820504,-0.0115974099,-0.99807759
2268,1,-0.029687942,0.0603859533,-0.997733513
2269,1,0.0463459533,0.195528898,-0.979602217
2270,1,0.179684578,0.402750915,-0.897499389
2271,1,0.38784142,0.629662676,-0.673129963
2272,1,0.632761266,0.722157708,-0.279466324
2273,1,0.814213828,0.564487155,0.135683806
2274,1,0.896692594,0.221325844,0.383350053
2275,1,0.903237594,-0.179334371,0.389873097
2276,1,0.834924565,-0.526685277,0.159698435
2277,1,0.667965672,-0.70499275,-0.238342366
2278,1,0.428512644,-0.641615488,-0.636165449
2279,1,0.216886773,-0.417817722,-0.882263271
2280,1,0.0825091411,-0.166977357,-0.982502318
2281,1,-0.00110717875,0.0781227951,-0.996943129
2282,1,-0.0797966471,0.352842253,-0.932274015
2283,1,-0.194841133,0.667659191,-0.718518015
2284,1,-0.350902128,0.895639619,-0.273308196
2285,1,-0.476594125,0.833151765,0.280564032
2286,1,-0.524218531,0.509313087,0.68249184
2287,1,-0.526668339,0.0841548143,0.845895045
2288,1,-0.51381484,-0.355598552,0.780732976
2289,1,-0.476557367,-0.741813185,0.471811693
2290,1,-0.377978569,-0.924073147,-0.0567540296
2291,1,-0.228589966,-0.78319757,-0.578228497
2292,1,-0.106240948,-0.482272915,-0.869554884
2293,1,-0.0407270411,-0.224270709,-0.973675489
2294,1,-0.0252754172,-0.0529162286,-0.998279032
2295,1,-0.0592425221,0.057934019,-0.996561073
2296,1,-0.148682823,0.133379465,-0.979848629
2297,1,-0.289201293,0.17469267,-0.941193436
2298,1,-0.448018547,0.162716475,-0.879091992
2299,1,-0.568901159,0.0855402224,-0.817945195
2300,1,-0.602214567,-0.0332096532,-0.797643237
2301,1,-0.531553198,-0.136616849,-0.835934827
2302,1,-0.381462326,-0.169800644,-0.90865518
2303,1,-0.200245674,-0.117343342,-0.972693276
2304,1,-0.0206037667,-0.00725890995,-0.999761368
2305,1,0.0268720667,-0.0538545548,-0.998187146
2306,1,0.165291841,0.0375895072,-0.9855281
2307,1,0.274153032,0.0658943998,-0.959425893
2308,1,0.333179319,0.0394417989,-0.942038155
2309,1,0.323242272,-0.0125979643,-0.946232384
2310,1,0.248844261,-0.0568853368,-0.966871549
2311,1,0.141156596,-0.0755146428,-0.987103011
2312,1,0.0420405984,-0.0692023986,-0.996716417
2313,1,-0.0180146441,-0.0422391886,-0.998945105
2314,1,-0.0291254658,0.0129707853,-0.999491604
2315,1,0.00673909862,0.117629143,-0.993034727
2316,1,0.09240544,0.295317079,-0.950920111
2317,1,0.244886524,0.540208225,-0.805112205
2318,1,0.465819036,0.74820421,-0.472443738
2319,1,0.678053073,0.734995842,-0.00501415783
2320,1,0.799417645,0.466264959,0.378851443
2321,1,0.840543106,0.068182166,0.537436954
2322,1,0.826739148,-0.340936982,0.447509057
2323,1,0.741566591,-0.658584403,0.127849816
2324,1,0.558428854,-0.762315424,-0.32715808
2325,1,0.329160269,-0.614719621,-0.716779816
2326,1,0.151854086,-0.351945223,-0.923620537
2327,1,0.0431668944,-0.0926846213,-0.994759358
2328,1,-0.0365830743,0.161079774,-0.986263142
2329,1,-0.135300214,0.447725436,-0.883875436
2330,1,-0.288225138,0.742621253,-0.604516289
2331,1,-0.468690378,0.87577548,-0.11552765
2332,1,-0.586229908,0.710282131,0.389658554
2333,1,-0.622954475,0.344482721,0.702324268
2334,1,-0.620444693,-0.086974288,0.779412507
2335,1,-0.595952456,-0.510100251,0.620192232
2336,1,-0.522826328,-0.824628711,0.215963235
2337,1,-0.371822987,-0.8690391,-0.326372042
2338,1,-0.200306592,-0.640155722,-0.741672381
2339,1,-0.0827449469,-0.355381474,-0.931051707
2340,1,-0.0246199479,-0.144944648,-0.989133412
2341,1,-0.0150106126,-0.0128231746,-0.999805105
2342,1,-0.0542730513,0.0700122634,-0.996068632
2343,1,-0.146000708,0.123053471,-0.981601567
2344,1,-0.279577516,0.144470456,-0.949191603
2345,1,-0.418509121,0.119054908,-0.900375502
2346,1,-0.511342065,0.0431469742,-0.858293441
2347,1,-0.519004799,-0.0556211675,-0.852959732
2348,1,-0.435715448,-0.126677519,-0.891125611
2349,1,-0.290642939,-0.129048413,-0.948089231
2350,1,-0.124258188,-0.0577419366,-0.990568408
2351,1,0.0465836849,0.0591556281,-0.997161257
2352,1,0.233335879,0.176391513,-0.956263772
2353,1,0.438299644,0.238631811,-0.866572721
2354,1,0.621733863,0.201837323,-0.756775197
2355,1,0.724073475,0.0720809985,-0.685946013
2356,1,0.710827383,-0.0893955364,-0.697662433
2357,1,0.590047056,-0.207571613,-0.780229772
2358,1,0.408529086,-0.241138497,-0.880315972
2359,1,0.23175792,-0.198486607,-0.952308423
2360,1,0.106651448,-0.111557925,-0.988018369
2361,1,0.043050462,0.00508582381,-0.999059954
2362,1,0.0312798786,0.169078196,-0.985106153
2363,1,0.063723564,0.413090399,-0.90845783
2364,1,0.142029407,0.72742456,-0.671327905
2365,1,0.254562343,0.949346765,-0.184224681
2366,1,0.344703374,0.853115395,0.391629553
2367,1,0.385416954,0.498878813,0.776256209
2368,1,0.40446682,0.0649121929,0.912246129
2369,1,0.416760882,-0.370708657,0.82999124
2370,1,0.405334246,-0.753449029,0.517705235
2371,1,0.33348391,-0.942667667,-0.0128899704
2372,1,0.20749691,-0.807824333,-0.55169274
2373,1,0.0966617221,-0.492476776,-0.864941117
2374,1,0.0216662927,-0.194464918,-0.980670162
2375,1,-0.0474453915,0.0520626773,-0.997516121
2376,1,-0.152530237,0.28545393,-0.946176823
2377,1,-0.330621842,0.515995237,-0.790213967
2378,1,-0.573057968,0.661971546,-0.483113069
2379,1,-0.791351661,0.604706793,-0.0899568986
2380,1,-0.913476983,0.341080221,0.221865014
2381,1,-0.942553766,-0.0332192674,0.332398674
2382,1,-0.891020143,-0.40684041,0.201405028
2383,1,-0.743005631,-0.654386808,-0.140429832
2384,1,-0.504452598,-0.666676811,-0.5486981
2385,1,-0.263814438,-0.482770188,-0.835065799
2386,1,-0.0945374177,-0.263106527,-0.960123759
2387,1,0.00803747969,-0.102095498,-0.994742132
2388,1,0.0632056068,-0.0101774987,-0.997948631
2389,1,0.0741731375,0.0315648779,-0.996745707
2390,1,0.0370485219,0.045243934,-0.998288733
2391,1,-0.0425265348,0.0447794996,-0.998091324
2392,1,-0.140453317,0.0319952631,-0.989570194
2393,1,-0.220056947,0.00485637641,-0.975474938
2394,1,-0.249874533,-0.0281551486,-0.967868796
2395,1,-0.219126241,-0.0436051478,-0.974721643
2396,1,-0.138263049,-0.0143776507,-0.990291176
2397,1,-0.0220219935,0.0752176053,-0.996923941
2398,1,0.13236422,0.220288534,-0.96641227
2399,1,0.343754259,0.381371881,-0.858130816
2400,1,0.601874431,0.468619084,-0.646640026
2401,1,0.833160798,0.393152067,-0.388940274
2402,1,0.963801373,0.160409135,-0.212969066
2403,1,0.968421792,-0.133868522,-0.210329387
2404,1,0.848636132,-0.37067142,-0.377384967
2405,1,0.629754061,-0.462238172,-0.62429616
2406,1,0.38299724,-0.398200598,-0.833516286
2407,1,0.190403229,-0.245195233,-0.950592399
2408,1,0.0759058003,-0.0637815253,-0.995072975
2409,1,0.0173065869,0.147087573,-0.988972056
2410,1,-0.0154135319,0.423803592,-0.905622956
2411,1,-0.0454705372,0.761332091,-0.646765706
2412,1,-0.0794710542,0.988792666,-0.126385974
2413,1,-0.100499948,0.877856557,0.468260211
2414,1,-0.100240063,0.511672769,0.853312901
2415,1,-0.0896313266,0.0737061501,0.993243993
2416,1,-0.0777757918,-0.369871762,0.925821692
2417,1,-0.0664594165,-0.775992199,0.627231419
2418,1,-0.0510089957,-0.995488625,0.0800029936
2419,1,-0.0306325213,-0.863357101,-0.503662748
2420,1,-0.0165624209,-0.532857807,-0.846042696
2421,1,-0.0192916056,-0.235295916,-0.971732302
2422,1,-0.0511504669,-0.0194761965,-0.99850103
2423,1,-0.132072657,0.146933648,-0.980289404
2424,1,-0.282809121,0.284606032,-0.91597948
2425,1,-0.499046938,0.366849554,-0.785094617
2426,1,-0.724140454,0.337238545,-0.601573576
2427,1,-0.879099702,0.175564623,-0.443126141
2428,1,-0.913855716,-0.0652469366,-0.400762484
2429,1,-0.815569331,-0.281986514,-0.505302159
2430,1,-0.608437444,-0.377640084,-0.697991292
2431,1,-0.360370277,-0.326895629,-0.873654686
2432,1,-0.142943968,-0.191555757,-0.971016691
2433,1,-0.0576673721,-0.195005214,-0.979105429
2434,1,0.0422163636,-0.0607134665,-0.997262079
2435,1,0.0977912162,0.00850767204,-0.995170587
2436,1,0.107510778,0.0318797169,-0.993692667
2437,1,0.0672232482,0.0316797212,-0.997234892
2438,1,-0.0132977024,0.0223560828,-0.999661631
2439,1,-0.105587204,0.00683158735,-0.994386581
2440,1,-0.173319921,-0.0147636466,-0.984754914
2441,1,-0.190734722,-0.032159058,-0.981114703
2442,1,-0.153191001,-0.0228981713,-0.987931268
2443,1,-0.0710581722,0.0368364478,-0.99679176
2444,1,0.0498989224,0.159522735,-0.985932348
2445,1,0.22363049,0.332745949,-0.916116552
2446,1,0.463939738,0.491749363,-0.73684631
2447,1,0.726208568,0.519617994,-0.450131377
2448,1,0.919778422,0.352873565,-0.171720419
2449,1,0.997802065,0.0507185295,-0.0426458738
2450,1,0.95641423,-0.265925687,-0.120645555
2451,1,0.799160944,-0.478427312,-0.363935561
2452,1,0.557110492,-0.513414532,-0.652712355
2453,1,0.314871468,-0.392796796,-0.864040876
2454,1,0.144675959,-0.205850914,-0.967829669
2455,1,0.0484064869,-0.00183857018,-0.998826027
2456,1,-0.00618753195,0.237653716,-0.971330235
2457,1,-0.0526498761,0.546368066,-0.835888705
2458,1,-0.113041498,0.870088082,-0.479758636
2459,1,-0.175635196,0.979072998,0.102802447
2460,1,-0.204215168,0.747169585,0.632482234
2461,1,-0.201615497,0.341938269,0.917839535
2462,1,-0.189186261,-0.0994159535,0.976895607
2463,1,-0.176080953,-0.535260405,0.826130617
2464,1,-0.155397487,-0.89122366,0.426112672
2465,1,-0.113285918,-0.978650726,-0.171490691
2466,1,-0.0624772661,-0.737910465,-0.672000548
2467,1,-0.0305796309,-0.409353559,-0.91186323
2468,1,-0.027682201,-0.153782581,-0.987716869
2469,1,-0.0628019079,0.0258321127,-0.997691647
2470,1,-0.152446513,0.164212194,-0.974573966
2471,1,-0.310142004,0.272214384,-0.910884881
2472,1,-0.519758515,0.319479531,-0.792328161
2473,1,-0.720653637,0.262276988,-0.641770299
2474,1,-0.842000571,0.0975839638,-0.53057743
2475,1,-0.841519369,-0.114907122,-0.527865044
2476,1,-0.714952032,-0.27983367,-0.640731386
2477,1,-0.500646216,-0.323930258,-0.802759337
2478,1,-0.269962128,-0.247916164,-0.930407451
2479,1,-0.0740910672,-0.115971866,-0.990485255
2480,1,0.0874788768,0.00548857302,-0.996151254
2481,1,0.229199214,0.0768655272,-0.970339843
2482,1,0.342122752,0.0829324809,-0.935988369
2483,1,0.397902313,0.0352384893,-0.916750783
2484,1,0.37713484,-0.0316496613,-0.925617422
2485,1,0.289228945,-0.0812677562,-0.953804052
2486,1,0.170412172,-0.0968829392,-0.980598485
2487,1,0.0643939562,-0.0827098225,-0.994491078
2488,1,0.000160044575,-0.0460766885,-0.998937893
2489,1,-0.0146297733,0.0192470408,-0.999707718
2490,1,0.0173126615,0.134661157,-0.990740453
2491,1,0.0993570899,0.324605302,-0.940616589
2492,1,0.248412393,0.580521017,-0.775426741
2493,1,0.462136841,0.785321294,-0.411946604
2494,1,0.659113924,0.748329656,0.0746428915
2495,1,0.766443933,0.456842351,0.451507214
2496,1,0.803378448,0.0501628774,0.593352133
2497,1,0.79384991,-0.35926828,0.490641032
2498,1,0.717871708,-0.676928412,0.16256733
2499,1,0.545145441,-0.781916286,-0.302362976
2500,1,0.323364404,-0.632596417,-0.703745149
2501,1,0.150098445,-0.365855813,-0.918487877
2502,1,0.0437594379,-0.104957788,-0.993513449
2503,1,-0.0338243174,0.146199027,-0.988676772
2504,1,-0.129461151,0.427521241,-0.894687319
2505,1,-0.279131888,0.722709056,-0.632279218
2506,1,-0.461117265,0.873074051,-0.158469456
2507,1,-0.584590718,0.731155463,0.351660889
2508,1,-0.6235922,0.379405805,0.683508597
2509,1,-0.61913369,-0.0472274523,0.783864173
2510,1,-0.593504084,-0.474160038,0.650326964
2511,1,-0.525107343,-0.807503769,0.268700467
2512,1,-0.381484762,-0.882966784,-0.273567241
2513,1,-0.210419233,-0.669871111,-0.712036825
2514,1,-0.0896883633,-0.380455209,-0.920440021
2515,1,-0.0290402673,-0.160524602,-0.986604538
2516,1,-0.0174008024,-0.0206955116,-0.999634387
2517,1,-0.0545556527,0.0678539735,-0.996202549
2518,1,-0.144800787,0.125855818,-0.981423988
2519,1,-0.279478274,0.152233631,-0.948006759
2520,1,-0.423556185,0.130747584,-0.896384531
2521,1,-0.524639523,0.0552121796,-0.849532216
2522,1,-0.54060419,-0.0485065408,-0.839877506
2523,1,-0.462143408,-0.128590132,-0.877432646
2524,1,-0.316738186,-0.140106639,-0.93810823
2525,1,-0.147183697,-0.0745602156,-0.986294953
2526,1,0.0250726126,0.040907106,-0.998848323
2527,1,0.209813256,0.161400934,-0.964327816
2528,1,0.413176528,0.232601616,-0.880444005
2529,1,0.600954402,0.208202338,-0.771690089
2530,1,0.714050723,0.0875982977,-0.694592041
2531,1,0.713595644,-0.0731641496,-0.696726822
2532,1,0.602543699,-0.198059861,-0.773119255
2533,1,0.424388895,-0.240075096,-0.873073888
2534,1,0.245027763,-0.202437956,-0.9481457
2535,1,0.114902795,-0.11616976,-0.986560659
2536,1,0.0465219314,0.00227846886,-0.99891467
2537,1,0.0303917818,0.169199887,-0.985113058
2538,1,0.0575150081,0.417198154,-0.906993784
2539,1,0.127457827,0.735957305,-0.664922061
2540,1,0.228009221,0.958826136,-0.169305155
2541,1,0.30672516,0.858042634,0.411925374
2542,1,0.33997175,0.499167893,0.797026113
2543,1,0.353946003,0.0617074324,0.933227957
2544,1,0.362872012,-0.378689383,0.851421314
2545,1,0.352155628,-0.767616506,0.535491656
2546,1,0.288616166,-0.957423036,-0.0064683638
2547,1,0.177836786,-0.812779038,-0.554765097
2548,1,0.0807507024,-0.488603463,-0.868761175
2549,1,0.0123099165,-0.187359071,-0.982214358
2550,1,-0.0578392798,0.0584867445,-0.996611217
2551,1,-0.170914734,0.28594572,-0.942880267
2552,1,-0.361102777,0.499876607,-0.787228152
2553,1,-0.611997843,0.618350354,-0.493053222
2554,1,-0.832607144,0.538020362,-0.131527313
2555,1,-0.954114452,0.265570579,0.138339725
2556,1,-0.973987117,-0.101630169,0.202534948
2557,1,-0.896220576,-0.442570502,0.0303319983
2558,1,-0.710515825,-0.628118233,-0.317229804
2559,1,-0.45137674,-0.584328981,-0.674402462
2560,1,-0.217233972,-0.391791622,-0.894040674
2561,1,-0.0767754693,-0.307963456,-0.948295332
2562,1,-0.0172514436,-0.117247472,-0.992952878
2563,1,-0.0074026141,-0.000887668485,-0.999972206
2564,1,-0.0471823179,0.0689464555,-0.996503997
2565,1,-0.137727388,0.109704105,-0.984376034
2566,1,-0.264090875,0.119629636,-0.95705003
2567,1,-0.387384479,0.0873876121,-0.91776722
2568,1,-0.459152856,0.0153461726,-0.888224718
2569,1,-0.447879368,-0.0659052514,-0.89166169
2570,1,-0.355858282,-0.110265876,-0.928012026
2571,1,-0.21413359,-0.0863340343,-0.972981624
2572,1,-0.0539327303,0.00420297387,-0.998535726
2573,1,0.121338187,0.131702513,-0.983835094
2574,1,0.326061152,0.246104518,-0.912752262
2575,1,0.547515948,0.283055457,-0.787468028
2576,1,0.727464799,0.201959239,-0.65574952
2577,1,0.805175717,0.0290580172,-0.592323979
2578,1,0.756965361,-0.154731937,-0.634871223
2579,1,0.602138378,-0.268228078,-0.751986085
2580,1,0.398121921,-0.277934671,-0.874214651
2581,1,0.216068999,-0.206305236,-0.954333452
2582,1,0.0966577938,-0.0921621734,-0.991041576
2583,1,0.0396507031,0.0552464873,-0.997685144
2584,1,0.0298360494,0.261885518,-0.964637645
2585,1,0.0566925027,0.555318603,-0.829703085
2586,1,0.115381428,0.872884978,-0.474087483
2587,1,0.18358851,0.976985795,0.108600257
2588,1,0.22468451,0.739174178,0.634931812
2589,1,0.242676913,0.329663524,0.912375952
2590,1,0.255688618,-0.112539161,0.96018658
2591,1,0.264135371,-0.543704226,0.796629287
2592,1,0.248532134,-0.887329749,0.388429782
2593,1,0.186470518,-0.961328366,-0.202673427
2594,1,0.103259312,-0.716978998,-0.689404548
2595,1,0.039020648,-0.384869093,-0.922145959
2596,1,-0.0134749088,-0.111063144,-0.993721996
2597,1,-0.0858382377,0.11048287,-0.990164296
2598,1,-0.214840597,0.315961293,-0.924127686
2599,1,-0.423727084,0.493791177,-0.759358698
2600,1,-0.677075394,0.559243198,-0.478347108
2601,1,-0.883596237,0.437993394,-0.165588274
2602,1,-0.98704199,0.15593763,0.0378360395
2603,1,-0.981209636,-0.189090529,0.0383721536
2604,1,-0.863620741,-0.473471654,-0.173158336
2605,1,-0.639605092,-0.580755763,-0.503615002
2606,1,-0.3747791,-0.486021096,-0.789508784
2607,1,-0.159626958,-0.296925265,-0.941464084
2608,1,-0.0143909031,-0.128483396,-0.99160724
2609,1,0.0816416351,-0.0222297103,-0.996413811
2610,1,0.137620034,0.0245305277,-0.990181286
2611,1,0.146803542,0.0308342683,-0.988684969
2612,1,0.104333976,0.0192362697,-0.994356268
